region,parent_org,org_type,org_level,organization,project_detail,project_type,project_subtype,fiscal_year,budget_type,budget_amount,budget_dept,budget_category,sub_category,reference_url
경남,경상남도,지방자치단체,기초,산청군,표준기록관리시스템 유지보수,시스템 관리,시스템 운영/유지보수,2025,본예산,"3,000,000",행정과,308 자치단체등이전,13 공기관등에대한경상적위탁사업비,https://www.sancheong.go.kr/www/contents.do?key=2345&subKey=6760
경남,경상남도,지방자치단체,기초,양산시,중요기록물 전산화(DB) 구축 사업,전자화 사업,종이기록물 전자화,2025,본예산,"360,000,000",행정과,207 연구개발비,02 전산개발비,https://www.yangsan.go.kr/portal/selectContents.do?mid=0402020000&token=1738740247886
경남,경상남도,지방자치단체,기초,의령군,"문서고 보존문서 소독약품 구입(50,000원*10개*5회)",보존관리,해충방제/방균관리,2025,본예산,"2,500,000",행정과,201 일반운영비,01 사무관리비,https://www.uiryeong.go.kr/board/list.uiryeong?boardId=BBS_0000249&menuCd=DOM_000000202004002000&contentsSid=132
경남,경상남도,지방자치단체,기초,의령군,"기록물 이관(비전자 중요기록물 이관 운송대(400원*5,000권)",기록물관리,이관/인수,2025,본예산,"2,000,000",행정과,201 일반운영비,01 사무관리비,https://www.uiryeong.go.kr/board/list.uiryeong?boardId=BBS_0000249&menuCd=DOM_000000202004002000&contentsSid=132
경남,경상남도,지방자치단체,기초,의령군,표준기록관리시스템 유지관리,시스템 관리,시스템 운영/유지보수,2025,본예산,"35,282,000",행정과,308 자치단체등이전,13 공기관등에대한경상적위탁사업비,https://www.uiryeong.go.kr/board/list.uiryeong?boardId=BBS_0000249&menuCd=DOM_000000202004002000&contentsSid=132
경남,경상남도,지방자치단체,기초,진주시,기록관 분진제거 및 소독,보존관리,해충방제/방균관리,2025,본예산,"4,500,000",행정과,201 일반운영비,01 사무관리비,https://www.jinju.go.kr/00133/00443/00499.web
경남,경상남도,지방자치단체,기초,진주시,기록관리시스템 유지관리,시스템 관리,시스템 운영/유지보수,2025,본예산,"36,770,000",행정과,308 자치단체등이전,13 공기관등에대한경상적위탁사업비,https://www.jinju.go.kr/00133/00443/00499.web
경남,경상남도,지방자치단체,기초,창녕군,기록관 소독 및 소모품 구입 등,보존관리,해충방제/방균관리,2025,본예산,"1,000,000",행정과,201 일반운영비,01 사무관리비,https://www.cng.go.kr/00002/00138/03842.web
경남,경상남도,지방자치단체,기초,창녕군,표준기록관리시스템 통합 유지관리,시스템 관리,시스템 운영/유지보수,2025,본예산,"67,218,000",행정과,308 자치단체등이전,13 공기관등에대한경상적위탁사업비,https://www.cng.go.kr/00002/00138/03842.web
경남,경상남도,지방자치단체,기초,창녕군,기록관리시스템(HW) 유지보수,시스템 관리,시스템 운영/유지보수,2025,본예산,"6,769,000",행정과,201 일반운영비,02 공공운영비,https://www.cng.go.kr/00002/00138/03842.web
경남,경상남도,지방자치단체,기초,창원시,표준기록관리시스템 백신 구입,시스템 관리,보안관리,2025,본예산,"1,000,000",시민소통담당관실,201 일반운영비,01 사무관리비,https://www.changwon.go.kr/cwportal/10312/10569/14993.web
경남,경상남도,지방자치단체,기초,창원시,표준기록관리시스템 유지보수,시스템 관리,시스템 운영/유지보수,2025,본예산,"125,110,000",시민소통담당관실,201 일반운영비,02 공공운영비,https://www.changwon.go.kr/cwportal/10312/10569/14993.web
경남,경상남도,지방자치단체,기초,창원시,창원아카이브 데이터베이스(콘텐츠) 구축,전자화 사업,디지털 아카이브 구축,2025,본예산,"252,000,000",시민소통담당관실,207 연구개발비,02 전산개발비,https://www.changwon.go.kr/cwportal/10312/10569/14993.web
경남,경상남도,지방자치단체,기초,창원시,중요기록물 데이터베이스 구축,전자화 사업,종이기록물 전자화,2025,본예산,"210,000,000",시민소통담당관실,207 연구개발비,02 전산개발비,https://www.changwon.go.kr/cwportal/10312/10569/14993.web
경남,경상남도,지방자치단체,기초,창원시,"문서고 소독약제 구입(50,000원*50개*12월)",보존관리,해충방제/방균관리,2025,본예산,"12,000,000",시민소통담당관실,206 재료비,01 재료비,https://www.changwon.go.kr/cwportal/10312/10569/14993.web
경남,경상남도,지방자치단체,기초,통영시,기록관 서가분진 제거 및 소독,보존관리,해충방제/방균관리,2025,본예산,"4,000,000",정보통신과,201 일반운영비,01 사무관리비,https://www.tongyeong.go.kr/00681/00682/00683.web
경남,경상남도,지방자치단체,기초,통영시,기록관 정비용역,특수사업,컨설팅/연구용역,2025,본예산,"50,000,000",정보통신과,201 일반운영비,02 공공운영비,https://www.tongyeong.go.kr/00681/00682/00683.web
경남,경상남도,지방자치단체,기초,통영시,표준기록관리시스템 유지관리,시스템 관리,시스템 운영/유지보수,2025,본예산,"49,220,000",정보통신과,308 자치단체등이전,13 공기관등에대한경상적위탁사업비,https://www.tongyeong.go.kr/00681/00682/00683.web
경남,경상남도,지방자치단체,기초,하동군,문서고 향균소독비,보존관리,해충방제/방균관리,2025,본예산,"3,500,000",민원과,201 일반운영비,01 사무관리비,https://www.hadong.go.kr/opendata/00121/00123.web
경남,경상남도,지방자치단체,기초,하동군,시청각기록물 자료관시스템 유지보수비,시스템 관리,시스템 운영/유지보수,2025,본예산,"3,450,000",민원과,201 일반운영비,02 공공운영비,https://www.hadong.go.kr/opendata/00121/00123.web
경남,경상남도,지방자치단체,기초,하동군,표준기록관리시스템특화업무(DB구축),전자화 사업,종이기록물 전자화,2025,본예산,"20,000,000",민원과,308 자치단체등이전,13 공기관등에대한경상적위탁사업비,https://www.hadong.go.kr/opendata/00121/00123.web
경남,경상남도,지방자치단체,기초,함안군,기록관 기록물 소독,보존관리,해충방제/방균관리,2025,본예산,"4,500,000",행정과,201 일반운영비,01 사무관리비,https://www.haman.go.kr/00099/00190/03613.web
경남,경상남도,지방자치단체,기초,함안군,기록관리시스템 유지보수,시스템 관리,시스템 운영/유지보수,2025,본예산,"27,500,000",행정과,308 자치단체등이전,13 공기관등에대한경상적위탁사업비,https://www.haman.go.kr/00099/00190/03613.web
경남,경상남도,지방자치단체,기초,함양군,"기록물 서고 소독(소독약 구입(일시소독)400,000원*12회))",보존관리,해충방제/방균관리,2025,본예산,"4,800,000",행정과,201 일반운영비,01 사무관리비,https://www.hygn.go.kr/00430/00586/06499.web
경남,경상남도,지방자치단체,기초,함양군,"기록물 서고 소독(소독약 구입(상시소독)(400,000원*12회))",보존관리,해충방제/방균관리,2025,본예산,"4,800,000",행정과,201 일반운영비,01 사무관리비,https://www.hygn.go.kr/00430/00586/06499.web
경남,경상남도,지방자치단체,기초,함양군,중요기록물DB 구축,전자화 사업,종이기록물 전자화,2025,본예산,"107,000,000",행정과,207 연구개발비,01 연구용역비,https://www.hygn.go.kr/00430/00586/06499.web
경남,경상남도,지방자치단체,기초,합천군,기록물 관리시스템 유지보수,시스템 관리,시스템 운영/유지보수,2025,본예산,"115,372,000",행정과,308 자치단체등이전,13 공기관등에대한경상적위탁사업비,https://www.hc.go.kr/04959/04965/09734.web
경남,경상남도,지방자치단체,기초,합천군,중요기록물 경남기록원 이관비용,기록물관리,이관/인수,2025,본예산,"1,500,000",행정과,201 일반운영비,01 사무관리비,https://www.hc.go.kr/04959/04965/09734.web
경남,경상남도교육청,교육행정기관,광역,경상남도교육청,보존서고기록물정리용역,기록물관리,기록물 정리/기술,2025,본예산,"18,000,000",행정국 총무과,210 운영비,,https://www.gne.go.kr/user/bbs/BD_selectBbsList.do?q_bbsSn=1241
경남,경상남도교육청,교육행정기관,광역,경상남도교육청,보존서고소독용역,보존관리,해충방제/방균관리,2025,본예산,"4,500,000",행정국 총무과,210 운영비,,https://www.gne.go.kr/user/bbs/BD_selectBbsList.do?q_bbsSn=1241
경남,경상남도교육청,교육행정기관,광역,경상남도교육청,표준기록관리시스템응용소프트웨어유지관리위탁(한국지역정보개발원),시스템 관리,시스템 운영/유지보수,2025,본예산,"21,000,000",행정국 총무과,330 자치단체등이전,,https://www.gne.go.kr/user/bbs/BD_selectBbsList.do?q_bbsSn=1241
경남,경상남도교육청,교육행정기관,광역,교육정보원,기록관리백신소프트웨어구입,시스템 관리,보안관리,2025,본예산,"1,000,000",,210 운영비,,https://www.gne.go.kr/user/bbs/BD_selectBbsList.do?q_bbsSn=1241
경남,경상남도교육청,교육행정기관,기초,창원교육지원청,기록물전산화용역,전자화 사업,종이기록물 전자화,2025,본예산,"48,785,000",,210 운영비,,https://www.gne.go.kr/user/bbs/BD_selectBbsList.do?q_bbsSn=1241
경남,경상남도교육청,교육행정기관,기초,창원교육지원청,기록관서고소독및청소용역,보존관리,해충방제/방균관리,2025,본예산,"3,619,000",,210 운영비,,https://www.gne.go.kr/user/bbs/BD_selectBbsList.do?q_bbsSn=1241
경남,경상남도교육청,교육행정기관,기초,창원교육지원청,기록관이관용역,기록물관리,이관/인수,2025,본예산,"25,000,000",,210 운영비,,https://www.gne.go.kr/user/bbs/BD_selectBbsList.do?q_bbsSn=1241
경남,경상남도교육청,교육행정기관,기초,진주교육지원청,기록관서고소독용역,보존관리,해충방제/방균관리,2025,본예산,"3,000,000",,210 운영비,,https://www.gne.go.kr/user/bbs/BD_selectBbsList.do?q_bbsSn=1241
경남,경상남도교육청,교육행정기관,기초,진주교육지원청,기록물관리용역,기록물관리,기록물 정리/기술,2025,본예산,"20,700,000",,210 운영비,,https://www.gne.go.kr/user/bbs/BD_selectBbsList.do?q_bbsSn=1241
경남,경상남도교육청,교육행정기관,기초,통영교육지원청,사업없음,사업없음,사업없음,2025,본예산,,,,,https://www.gne.go.kr/user/bbs/BD_selectBbsList.do?q_bbsSn=1241
경남,경상남도교육청,교육행정기관,기초,사천교육지원청,사업없음,사업없음,사업없음,2025,본예산,,,,,https://www.gne.go.kr/user/bbs/BD_selectBbsList.do?q_bbsSn=1241
경남,경상남도교육청,교육행정기관,기초,김해교육지원청,사업없음,사업없음,사업없음,2025,본예산,,,,,https://www.gne.go.kr/user/bbs/BD_selectBbsList.do?q_bbsSn=1241
경남,경상남도교육청,교육행정기관,기초,밀양교육지원청,기록관서고소독용역,보존관리,해충방제/방균관리,2025,본예산,"1,000,000",,210 운영비,,https://www.gne.go.kr/user/bbs/BD_selectBbsList.do?q_bbsSn=1241
경남,경상남도교육청,교육행정기관,기초,거제교육지원청,기록관서고소독용역,보존관리,해충방제/방균관리,2025,본예산,"1,000,000",,210 운영비,,https://www.gne.go.kr/user/bbs/BD_selectBbsList.do?q_bbsSn=1241
경남,경상남도교육청,교육행정기관,기초,양산교육지원청,기록관서고소독용역,보존관리,해충방제/방균관리,2025,본예산,"1,500,000",,210 운영비,,https://www.gne.go.kr/user/bbs/BD_selectBbsList.do?q_bbsSn=1241
경남,경상남도교육청,교육행정기관,기초,의령교육지원청,기록관서고소독용역,보존관리,해충방제/방균관리,2025,본예산,"1,090,000",,210 운영비,,https://www.gne.go.kr/user/bbs/BD_selectBbsList.do?q_bbsSn=1241
경남,경상남도교육청,교육행정기관,기초,함안교육지원청,기록관서고소독용역,보존관리,해충방제/방균관리,2025,본예산,"1,200,000",,210 운영비,,https://www.gne.go.kr/user/bbs/BD_selectBbsList.do?q_bbsSn=1241
경남,경상남도교육청,교육행정기관,기초,창녕교육지원청,기록관서고소독용역,보존관리,해충방제/방균관리,2025,본예산,"1,090,000",,210 운영비,,https://www.gne.go.kr/user/bbs/BD_selectBbsList.do?q_bbsSn=1241
경남,경상남도교육청,교육행정기관,기초,창녕교육지원청,기록물관리용역,기록물관리,기록물 정리/기술,2025,본예산,"15,400,000",,210 운영비,,https://www.gne.go.kr/user/bbs/BD_selectBbsList.do?q_bbsSn=1241
경남,경상남도교육청,교육행정기관,기초,고성교육지원청,기록관서고소독용역,보존관리,해충방제/방균관리,2025,본예산,"2,030,000",,210 운영비,,https://www.gne.go.kr/user/bbs/BD_selectBbsList.do?q_bbsSn=1241
경남,경상남도교육청,교육행정기관,기초,남해교육지원청,사업없음,사업없음,사업없음,2025,본예산,,,,,https://www.gne.go.kr/user/bbs/BD_selectBbsList.do?q_bbsSn=1241
경남,경상남도교육청,교육행정기관,기초,하동교육지원청,기록관서고소독용역,보존관리,해충방제/방균관리,2025,본예산,"1,000,000",,210 운영비,,https://www.gne.go.kr/user/bbs/BD_selectBbsList.do?q_bbsSn=1241
경남,경상남도교육청,교육행정기관,기초,산청교육지원청,기록관서고소독용역,보존관리,해충방제/방균관리,2025,본예산,"1,100,000",,210 운영비,,https://www.gne.go.kr/user/bbs/BD_selectBbsList.do?q_bbsSn=1241
경남,경상남도교육청,교육행정기관,기초,함양교육지원청,기록관서고소독용역,보존관리,해충방제/방균관리,2025,본예산,"1,000,000",,210 운영비,,https://www.gne.go.kr/user/bbs/BD_selectBbsList.do?q_bbsSn=1241
경남,경상남도교육청,교육행정기관,기초,거창교육지원청,기록관서고소독용역,보존관리,해충방제/방균관리,2025,본예산,"1,000,000",,210 운영비,,https://www.gne.go.kr/user/bbs/BD_selectBbsList.do?q_bbsSn=1241
경남,경상남도교육청,교육행정기관,기초,합천교육지원청,기록관서고소독용역,보존관리,해충방제/방균관리,2025,본예산,"1,090,000",,210 운영비,,https://www.gne.go.kr/user/bbs/BD_selectBbsList.do?q_bbsSn=1241
울산,울산광역시,지방자치단체,광역,울산광역시,서고 기록물 관리 시스템 유지관리,시스템 관리,시스템 운영/유지보수,2025,본예산,"4,400,000",총무과,201 일반운영비,01 사무관리비,https://www.ulsan.go.kr/u/tax/contents.ulsan?mId=001003001018000000
울산,울산광역시,지방자치단체,광역,울산광역시,표준기록관리시스템 유지관리,시스템 관리,시스템 운영/유지보수,2025,본예산,"58,000,000",총무과,308 자치단체등이전,13 공기관등에대한경상적위탁사업비,https://www.ulsan.go.kr/u/tax/contents.ulsan?mId=001003001018000000
울산,울산광역시,지방자치단체,광역,울산광역시,중요 비전자기록물 DB구축 사업,전자화 사업,종이기록물 전자화,2025,본예산,"300,000,000",총무과,308 자치단체등이전,13 공기관등에대한경상적위탁사업비,https://www.ulsan.go.kr/u/tax/contents.ulsan?mId=001003001018000000
울산,울산광역시,지방자치단체,기초,남구,"문서고 향균제(자동분무형)(45,100원*24개*4회)",보존관리,해충방제/방균관리,2025,본예산,"4,330,000",총무과,201 일반운영비,01 사무관리비,https://www.ulsannamgu.go.kr/fieldInfo/openEstimate2025.jsp
울산,울산광역시,지방자치단체,기초,남구,표준기록관리 시스템유지비,시스템 관리,인프라 구축,2025,본예산,"38,748,000",총무과,308 자치단체등이전,13 공기관등에대한경상적위탁사업비,https://www.ulsannamgu.go.kr/fieldInfo/openEstimate2025.jsp
울산,울산광역시,지방자치단체,기초,동구,표준기록관리시스템유지관리비,시스템 관리,시스템 운영/유지보수,2025,본예산,"41,105,000",총무과,308 자치단체등이전,13 공기관등에대한경상적위탁사업비,https://www.donggu.ulsan.kr/us/prg/bdgt/list.do
울산,울산광역시,지방자치단체,기초,북구,보존기록물 관리 프로그램 구입,시스템 관리,시스템 운영/유지보수,2025,본예산,"22,000,000",총무과,201 일반운영비,01 사무관리비,https://www.bukgu.ulsan.kr/lay1/S1T178C2448/contents.do
울산,울산광역시,지방자치단체,기초,북구,표준기록관리시스템 유지보수 관리,시스템 관리,시스템 운영/유지보수,2025,본예산,"35,624,000",총무과,308 자치단체등이전,13 공기관등에대한경상적위탁사업비,https://www.bukgu.ulsan.kr/lay1/S1T178C2448/contents.do
울산,울산광역시,지방자치단체,기초,울주군,"보존서고 향균제 구입(50,000원*172개)",보존관리,해충방제/방균관리,2025,본예산,"8,600,000",총무과,201 일반운영비,01 사무관리비,https://www.ulju.ulsan.kr/ulju/contents.do?mId=0402101701
울산,울산광역시,지방자치단체,기초,울주군,"소독장비 소독제 구입(150,000원*12개)",시스템 관리,인프라 구축,2025,본예산,"1,800,000",총무과,201 일반운영비,01 사무관리비,https://www.ulju.ulsan.kr/ulju/contents.do?mId=0402101701
울산,울산광역시,지방자치단체,기초,울주군,보존서고 소독 및 분진제거(1회),보존관리,해충방제/방균관리,2025,본예산,"10,000,000",총무과,201 일반운영비,01 사무관리비,https://www.ulju.ulsan.kr/ulju/contents.do?mId=0402101701
울산,울산광역시,지방자치단체,기초,울주군,읍.면 기록물 이관(1회),기록물관리,이관/인수,2025,본예산,"10,000,000",총무과,201 일반운영비,01 사무관리비,https://www.ulju.ulsan.kr/ulju/contents.do?mId=0402101701
울산,울산광역시,지방자치단체,기초,울주군,비전자기록물관리시스템 유지보수,시스템 관리,시스템 운영/유지보수,2025,본예산,"3,300,000",총무과,201 일반운영비,01 사무관리비,https://www.ulju.ulsan.kr/ulju/contents.do?mId=0402101701
울산,울산광역시,지방자치단체,기초,울주군,비전자 기록물 행정 DB 구축,전자화 사업,종이기록물 전자화,2025,본예산,"450,000,000",총무과,207 연구개발비,01 연구용역비,https://www.ulju.ulsan.kr/ulju/contents.do?mId=0402101701
울산,울산광역시,지방자치단체,기초,울주군,비전자 기록물 전수조사,기록물관리,기록물 정리/기술,2025,본예산,"150,000,000",총무과,207 연구개발비,01 연구용역비,https://www.ulju.ulsan.kr/ulju/contents.do?mId=0402101701
울산,울산광역시,지방자치단체,기초,울주군,표준기록관리시스템 SW 유지관리,시스템 관리,시스템 운영/유지보수,2025,본예산,"30,281,000",총무과,308 자치단체등이전,13 공기관등에대한경상적위탁사업비,https://www.ulju.ulsan.kr/ulju/contents.do?mId=0402101701
울산,울산광역시,지방자치단체,기초,중구,"문서고 향균제 구입(52,000원*15개*4분기)",보존관리,해충방제/방균관리,2025,본예산,"3,120,000",총무과,201 일반운영비,01 사무관리비,https://www.junggu.ulsan.kr/index.ulsan?menuCd=DOM_000000104003001082
울산,울산광역시,지방자치단체,기초,중구,표준기록관리시스템 유지보수 및 시스템 운영지원,시스템 관리,시스템 운영/유지보수,2025,본예산,"42,992,000",총무과,308 자치단체등이전,13 공기관등에대한경상적위탁사업비,https://www.junggu.ulsan.kr/index.ulsan?menuCd=DOM_000000104003001082
울산,울산광역시교육청,교육행정기관,광역,울산광역시교육청,사업없음,사업없음,사업없음,2025,본예산,,,,,https://use.go.kr/jaejung/user/bbs/BD_selectBbsList.do?q_bbsSn=2357
울산,울산광역시교육청,교육행정기관,광역,교육연구정보원,기로관리시스템유지관리(시스템유지보수),시스템 관리,시스템 운영/유지보수,2025,본예산,"108,613,000",,210 운영비,,https://use.go.kr/jaejung/user/bbs/BD_selectBbsList.do?q_bbsSn=2357
울산,울산광역시교육청,교육행정기관,기초,강북교육지원청,기록물소독(1회),보존관리,해충방제/방균관리,2025,본예산,"2,400,000",,210 운영비,,https://use.go.kr/jaejung/user/bbs/BD_selectBbsList.do?q_bbsSn=2357
울산,울산광역시교육청,교육행정기관,기초,강남교육지원청,기록물소독(1회),보존관리,해충방제/방균관리,2025,본예산,"3,000,000",,210 운영비,,https://use.go.kr/jaejung/user/bbs/BD_selectBbsList.do?q_bbsSn=2357
세종,세종특별자치시,지방자치단체,광역,세종특별자치시,표준기록관리시스템 유지보수,시스템 관리,시스템 운영/유지보수,2025,본예산,"18,000,000",자치행정과,201 일반운영비,02 공공운영비,https://www.sejong.go.kr/prog/yesanInfo/finance/sub05_01/list.do
세종,세종특별자치시,지방자치단체,광역,세종특별자치시,중요기록물 DB 구축,전자화 사업,종이기록물 전자화,2025,본예산,"180,000,000",자치행정과,207 연구개발비,02 전산개발비,https://www.sejong.go.kr/prog/yesanInfo/finance/sub05_01/list.do
세종,세종특별자치시,지방자치단체,광역,세종특별자치시,표준기록관리시스템 전용백신 구매,시스템 관리,보안관리,2025,본예산,"10,300,000",자치행정과,405 자산취득비,01 자산및물품취득비,https://www.sejong.go.kr/prog/yesanInfo/finance/sub05_01/list.do
세종,세종특별자치시,지방자치단체,광역,세종특별자치시,표준기록관리시스템스토리지증설및백업시스템구축,시스템 관리,인프라 구축,2025,본예산,"20,000,000",자치행정과,405 자산취득비,01 자산및물품취득비,https://www.sejong.go.kr/prog/yesanInfo/finance/sub05_01/list.do
세종,세종특별자치시교육청,교육행정기관,광역,세종특별자치시교육청,"기록관리시스템유지보수(27,268,250원*4회)",시스템 관리,시스템 운영/유지보수,2025,본예산,"109,073,000",운영지원과,330 자치단체등이전,,https://www.sje.go.kr/people/cm/cntnts/cntntsView.do?mi=50591&cntntsId=35778
경기,경기도,지방자치단체,광역,경기도,종이기록물 DB 구축,전자화 사업,종이기록물 전자화,2025,본예산,"860,000,000",총무과,201 일반운영비,01 사무관리비,https://www.gg.go.kr/bbs/board.do?bsIdx=515&menuId=1946#page=1
경기,경기도,지방자치단체,광역,경기도,기록물 보존처리 약제비,보존관리,해충방제/방균관리,2025,본예산,"24,820,000",총무과,206 재료비,01 재료비,https://www.gg.go.kr/bbs/board.do?bsIdx=515&menuId=1946#page=1
경기,경기도,지방자치단체,광역,경기도,표준기록관리시스템 유지보수,시스템 관리,시스템 운영/유지보수,2025,본예산,"33,120,000",총무과,308 자치단체등이전,13 공기관등에대한경상적위탁사업비,https://www.gg.go.kr/bbs/board.do?bsIdx=515&menuId=1946#page=1
경기,경기도,지방자치단체,기초,가평군,기록관서고일시소독,보존관리,해충방제/방균관리,2025,본예산,"3,500,000",자치행정과,201 일반운영비,01 사무관리비,https://www.gp.go.kr/portal/contents.do?key=2469
경기,경기도,지방자치단체,기초,가평군,"기록관서고상시소독(35,000원*12개*6회)",보존관리,해충방제/방균관리,2025,본예산,"2,520,000",자치행정과,201 일반운영비,01 사무관리비,https://www.gp.go.kr/portal/contents.do?key=2469
경기,경기도,지방자치단체,기초,가평군,표준기록관리 노후장비 교체,시스템 관리,인프라 구축,2025,본예산,"25,000,000",자치행정과,308 자치단체등이전,13 공기관등에대한경상적위탁사업비,https://www.gp.go.kr/portal/contents.do?key=2469
경기,경기도,지방자치단체,기초,고양시,기록물 목록 작성 및 디지털화(16차),전자화 사업,종이기록물 전자화,2025,본예산,"347,000,000",행정지원과,201 일반운영비,01 사무관리비,https://www.goyang.go.kr/www/user/bbs/BD_selectBbsList.do?q_bbsCode=1045
경기,경기도,지방자치단체,기초,고양시,표준기록관리시스템(RSM) 유지보수비,시스템 관리,시스템 운영/유지보수,2025,본예산,"46,059,000",행정지원과,308 자치단체등이전,13 공기관등에대한경상적위탁사업비,https://www.goyang.go.kr/www/user/bbs/BD_selectBbsList.do?q_bbsCode=1045
경기,경기도,지방자치단체,기초,과천시,기록관 소독,보존관리,해충방제/방균관리,2025,본예산,"5,000,000",자치행정과,201 일반운영비,01 사무관리비,https://www.gccity.go.kr/portal/budgetStatus/list.do?mId=0203150501
경기,경기도,지방자치단체,기초,과천시,기록관리시스템 유지관리,시스템 관리,시스템 운영/유지보수,2025,본예산,"48,000,000",자치행정과,308 자치단체등이전,13 공기관등에대한경상적위탁사업비,https://www.gccity.go.kr/portal/budgetStatus/list.do?mId=0203150501
경기,경기도,지방자치단체,기초,과천시,기록물 DB구축,전자화 사업,종이기록물 전자화,2025,본예산,"50,000,000",자치행정과,308 자치단체등이전,13 공기관등에대한경상적위탁사업비,https://www.gccity.go.kr/portal/budgetStatus/list.do?mId=0203150501
경기,경기도,지방자치단체,기초,광명시,"중요기록물 서고 소독비(22,000원*100ml*1회)",보존관리,해충방제/방균관리,2025,본예산,"2,200,000",총무과,201 일반운영비,02 공공운영비,https://www.gm.go.kr/pt/user/bbs/BD_selectBbsList.do?q_bbsCode=2261
경기,경기도,지방자치단체,기초,광명시,표준기록관리시스템(RSM)유지보수비,시스템 관리,시스템 운영/유지보수,2025,본예산,"35,000,000",총무과,308 자치단체등이전,13 공기관등에대한경상적위탁사업비,https://www.gm.go.kr/pt/user/bbs/BD_selectBbsList.do?q_bbsCode=2261
경기,경기도,지방자치단체,기초,광주시,서고관리시스템 S/W 유지보수,시스템 관리,시스템 운영/유지보수,2025,본예산,"3,135,000",행정지원과,201 일반운영비,01 사무관리비,https://www.gjcity.go.kr/portal/bbs/list.do?ptIdx=37&mId=0303010000&token=1738819062276
경기,경기도,지방자치단체,기초,광주시,기록관리시스템 유지보수,시스템 관리,시스템 운영/유지보수,2025,본예산,"33,480,000",행정지원과,308 자치단체등이전,13 공기관등에대한경상적위탁사업비,https://www.gjcity.go.kr/portal/bbs/list.do?ptIdx=37&mId=0303010000&token=1738819062276
경기,경기도,지방자치단체,기초,광주시,기록물 전수조사,기록물관리,기록물 정리/기술,2025,본예산,"14,000,000",행정지원과,308 자치단체등이전,13 공기관등에대한경상적위탁사업비,https://www.gjcity.go.kr/portal/bbs/list.do?ptIdx=37&mId=0303010000&token=1738819062276
경기,경기도,지방자치단체,기초,광주시,비전자기록물 DB구축,전자화 사업,종이기록물 전자화,2025,본예산,"85,000,000",행정지원과,308 자치단체등이전,13 공기관등에대한경상적위탁사업비,https://www.gjcity.go.kr/portal/bbs/list.do?ptIdx=37&mId=0303010000&token=1738819062276
경기,경기도,지방자치단체,기초,구리시,표준기록관리시스템(RMS)유지보수,시스템 관리,시스템 운영/유지보수,2025,본예산,"68,012,000",총무과,201 일반운영비,02 공공운영비,https://www.guri.go.kr/www/selectBbsNttList.do?bbsNo=10&key=324
경기,경기도,지방자치단체,기초,군포시,기록관소독,보존관리,해충방제/방균관리,2025,본예산,"4,000,000",행정지원과,201 일반운영비,01 사무관리비,https://www.gunpo.go.kr/www/contents.do?key=1008981
경기,경기도,지방자치단체,기초,김포시,중요기록물 DB구축 위탁사업,전자화 사업,종이기록물 전자화,2025,본예산,"150,000,000",총무과,308 자치단체등이전,13 공기관등에대한경상적위탁사업비,https://www.gimpo.go.kr/portal/selectBbsNttList.do?bbsNo=295&key=1115
경기,경기도,지방자치단체,기초,김포시,표준기록관리시스템 위탁운영비,시스템 관리,시스템 운영/유지보수,2025,본예산,"61,000,000",총무과,308 자치단체등이전,13 공기관등에대한경상적위탁사업비,https://www.gimpo.go.kr/portal/selectBbsNttList.do?bbsNo=295&key=1115
경기,경기도,지방자치단체,기초,김포시,"정보관 및 별관 문서고 소독 실시(4,400,000원*2개소*1회)",보존관리,해충방제/방균관리,2025,본예산,"8,800,000",총무과,201 일반운영비,01 사무관리비,https://www.gimpo.go.kr/portal/selectBbsNttList.do?bbsNo=295&key=1115
경기,경기도,지방자치단체,기초,남양주시,보존서고 소독비용,보존관리,해충방제/방균관리,2025,본예산,"4,750,000",총무과,201 일반운영비,01 사무관리비,https://www.nyj.go.kr/www/selectBbsNttList.do?key=2423&bbsNo=39
경기,경기도,지방자치단체,기초,남양주시,보존서고 기록물 정리,기록물관리,기록물 정리/기술,2025,본예산,"81,780,000",총무과,201 일반운영비,01 사무관리비,https://www.nyj.go.kr/www/selectBbsNttList.do?key=2423&bbsNo=39
경기,경기도,지방자치단체,기초,남양주시,표준기록관리시스템 및 백업시스템 유지관리,시스템 관리,시스템 운영/유지보수,2025,본예산,"69,199,000",총무과,308 자치단체등이전,13 공기관등에대한경상적위탁사업비,https://www.nyj.go.kr/www/selectBbsNttList.do?key=2423&bbsNo=39
경기,경기도,지방자치단체,기초,동두천시,기록관서고 일시소독,보존관리,해충방제/방균관리,2025,본예산,"3,500,000",자치행정과,201 일반운영비,01 사무관리비,https://www.ddc.go.kr/ddc/contents.do?key=2257
경기,경기도,지방자치단체,기초,동두천시,기록관서고 상시소독,보존관리,해충방제/방균관리,2025,본예산,"2,520,000",자치행정과,201 일반운영비,02 공공운영비,https://www.ddc.go.kr/ddc/contents.do?key=2257
경기,경기도,지방자치단체,기초,동두천시,표준기록관리시스템 유지관리비,시스템 관리,시스템 운영/유지보수,2025,본예산,"40,361,000",자치행정과,308 자치단체등이전,13 공기관등에대한경상적위탁사업비,https://www.ddc.go.kr/ddc/contents.do?key=2257
경기,경기도,지방자치단체,기초,동두천시,표준기록관리노후장비교체,시스템 관리,인프라 구축,2025,본예산,"25,000,000",자치행정과,403 자치단체등자본이전,02 공기관등에대한자본적위탁사업비,https://www.ddc.go.kr/ddc/contents.do?key=2257
